desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,numOfRows,pageNo,totalCount,Column1
448546202100460 ,http://www.animal.go.kr/files/shelter/2021/12/202112311712657_s[1].jpg,2021-12-31,수동면 사근산성길,[개] 믹스견,"검정색, 흰색",2018,20,경남-함양-2021-00247,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311712657.jpg,종료(반환),F,N,[Table],함양군위탁보호소,055-960-8143,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ",경상남도 함양군,,055-960-8140,,999,1,8309,0
448544202100399 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512748_s.jpg,2021-12-31,하동군 금성면 하동소방서,[개] 믹스견,흰색,2021,1.7,경남-하동-2021-00305,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512748.jpg,종료(입양),F,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100398 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512882_s.jpg,2021-12-31,하동군 금성면 하동소방서,[개] 믹스견,연한갈색,2021,1.9,경남-하동-2021-00304,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512882.jpg,종료(안락사),F,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100397 ,http://www.animal.go.kr/files/shelter/2021/12/20211231151205_s.jpg,2021-12-31,하동군 금성면 하동소방서,[개] 믹스견,연한갈색,2021,1.7,경남-하동-2021-00303,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231151205.jpg,종료(입양),M,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100396 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512150_s.jpg,2021-12-31,하동군 금성면 하동소방서,[개] 믹스견,흰색,2021,1.8,경남-하동-2021-00302,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512150.jpg,종료(자연사),M,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100395 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512998_s.jpg,2021-12-31,하동군 진교면 관곡길35,[개] 믹스견,갈색,2021,1.7,경남-하동-2021-00301,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512998.jpg,종료(자연사),F,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100394 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512211_s.jpg,2021-12-31,하동군 진교면 관곡길35,[개] 믹스견,갈색,2021,1.9,경남-하동-2021-00300,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512211.jpg,종료(자연사),M,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448544202100393 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512190_s.jpg,2021-12-31,하동군 진교면 관곡길35,[개] 믹스견,갈색,2021,1.7,경남-하동-2021-00299,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512190.jpg,종료(자연사),M,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
448543202100356 ,http://www.animal.go.kr/files/shelter/2021/12/202112311712108_s.jpg,2021-12-31,경상남도 남해군 이동면 용소리 1289-13,[개] 믹스견,"검은색, 연한 갈색",2018,7.5,경남-남해-2021-00359,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311712108.jpeg,종료(자연사),M,N,[Table],남해군유기동물보호소,055-862-5041,경상남도 남해군 이동면 무림로 33-13 (이동면) ,경상남도 남해군,남해군,055-860-3974,,999,1,8309,0
448539202100207 ,http://www.animal.go.kr/files/shelter/2021/12/20211231171202_s.jpg,2021-12-31,의령읍 의병로15길 6(엄마손식당),[개] 믹스견,"흰색,갈색 믹스",2020,4,경남-의령-2021-00193,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231171202.jpg,종료(자연사),M,U,[Table],만하농장,055-570-4202,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군,의령군,055-570-4202,,999,1,8309,0
448538202100640 ,http://www.animal.go.kr/files/shelter/2021/12/202112311612712_s[1].jpg,2021-12-31,공원로233,[개] 믹스견,갈색,2021,3.9,경남-양산-2021-00216,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311612712.jpg,종료(자연사),M,U,[Table],양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,,999,1,8309,0
448538202100639 ,http://www.animal.go.kr/files/shelter/2021/12/202112311612594_s.jpg,2021-12-31,공원로233,[개] 믹스견,흰색,2021,2.7,경남-양산-2021-00215,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311612594.jpg,보호중,F,U,[Table],양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,,999,1,8309,0
448531202101225 ,http://www.animal.go.kr/files/shelter/2021/12/202112311712382[1]_s.jpg,2021-12-31,진주시 초전동 자연드림,[개] 스피츠,흰색,2019,3.8,경남-진주-2021-00662,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311712382[1].jpg,종료(입양),M,N,[Table],진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",경상남도 진주시,진주시청,055-749-6204,,999,1,8309,0
448528202101164 ,http://www.animal.go.kr/files/shelter/2021/12/202112311012183_s.jpg,2021-12-31,양덕동 한일2차아파트 앞,[개] 믹스견,흰색,2019,20,경남-창원2-2021-00387,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311012183.jpg,종료(반환),M,N,[Table],마산유기동물보호소,055-225-5481,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,,999,1,8309,0
447525202100516 ,http://www.animal.go.kr/files/shelter/2021/12/202112311212293_s.jpg,2021-12-31,울진읍 대흥2길 26,[개] 믹스견,연갈색,2020,5.5,경북-울진-2021-00455,20211231,20220107,http://www.animal.go.kr/files/shelter/2021/12/202112311212293.png,종료(입양),F,N,[Table],울진군동물보호센터,054-789-6795,경상북도 울진군 울진읍 대흥신림로 916-37  ,경상북도 울진군,울진군,054-789-6793,,999,1,8309,0
447523202100450 ,http://www.animal.go.kr/files/shelter/2021/12/202112311012942_s.jpg,2021-12-31,지보면 도화리,[개] 믹스견,"검정, 흰색",2021,2.5,경북-예천-2021-00370,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311012942.jpg,종료(입양),F,N,[Table],예천군유기동물보호소,054-650-8167,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소) ",경상북도 예천군,예천군,054-650-8167,,999,1,8309,0
447520202100297 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412624_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,"흰색,갈색",2019,4,경북-고령-2021-00221,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412624.jpg,종료(입양),M,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100296 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412828_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,황색,2021,2,경북-고령-2021-00220,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412828.jpg,종료(입양),F,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100295 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412819_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,황색,2021,2,경북-고령-2021-00219,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412819.jpg,종료(자연사),M,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100294 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412747_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,황색,2021,2,경북-고령-2021-00218,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412747.jpg,종료(자연사),F,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100293 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412937_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,황색,2021,2,경북-고령-2021-00217,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412937.jpg,종료(자연사),M,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100292 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412500_s.jpg,2021-12-31,운수면 법리 ,[개] 믹스견,황색,2021,2,경북-고령-2021-00216,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412500.jpg,종료(자연사),M,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447520202100291 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412462_s.jpg,2021-12-31,운수면 법리,[개] 믹스견,황색,2019,7,경북-고령-2021-00215,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412462.jpg,종료(입양),F,N,[Table],고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,054-950-7472,,999,1,8309,0
447513202101393 ,http://www.animal.go.kr/files/shelter/2021/12/202112312012518_s.jpg,2021-12-31,가일리,[개] 믹스견,"연갈색, 크림색",2021,2.9,경북-경산-2021-00931,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112312012518.jpg,보호중,M,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101392 ,http://www.animal.go.kr/files/shelter/2021/12/20211231201293_s.jpg,2021-12-31,가일리,[개] 믹스견,"크림색, 연갈색",2021,2.8,경북-경산-2021-00930,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231201293.jpg,종료(자연사),M,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101391 ,http://www.animal.go.kr/files/shelter/2021/12/202112312012751_s.jpg,2021-12-31,가일리,[개] 믹스견,검정색,2021,2.04,경북-경산-2021-00929,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112312012751.jpg,종료(자연사),F,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101390 ,http://www.animal.go.kr/files/shelter/2021/12/202112312012585_s.jpg,2021-12-31,가일리,[개] 믹스견,"연갈색, 블랙마스크",2021,2.76,경북-경산-2021-00928,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112312012585.jpg,종료(자연사),M,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101389 ,http://www.animal.go.kr/files/shelter/2021/12/202112312012248_s.jpg,2021-12-31,가일리,[개] 믹스견,"연갈색, 블랙마스크",2021,1.86,경북-경산-2021-00927,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112312012248.jpg,보호중,M,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101388 ,http://www.animal.go.kr/files/shelter/2021/12/202112312012317_s.jpg,2021-12-31,가일리,[개] 믹스견,흰색,2021,2.32,경북-경산-2021-00926,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112312012317.jpg,종료(자연사),F,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101387 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512456_s.jpg,2021-12-31,가일리,[개] 믹스견,흰색,2021,1.82,경북-경산-2021-00925,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512456.jpg,종료(입양),F,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447513202101386 ,http://www.animal.go.kr/files/shelter/2022/04/202204131004397_s.jpg,2021-12-31,가일리,[개] 믹스견,검정색,2021,8.58,경북-경산-2021-00924,20211231,20220110,http://www.animal.go.kr/files/shelter/2022/04/202204131004397.jpg,보호중,F,N,[Table],경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김홍근,053-810-6744,,999,1,8309,0
447508202100585 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412154_s.jpg,2021-12-31,고아읍 오로6길41-7 부근,[개] 웰시 코기 카디건,흰 갈색,2019,8.1,경북-구미-2021-00588,20211231,20220112,http://www.animal.go.kr/files/shelter/2021/12/202112311412154.jpg,종료(안락사),M,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
447508202100584 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412616_s.jpg,2021-12-31,고아읍 오로6길41-7 부근,[개] 말티즈,흰색,2019,4.5,경북-구미-2021-00587,20211231,20220112,http://www.animal.go.kr/files/shelter/2021/12/202112311412616.jpg,종료(안락사),F,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
447505202101457 ,http://www.animal.go.kr/files/shelter/2021/12/20211231171291_s.jpg,2021-12-31,경주시 서면 고속도로 안전지대,[개] 믹스견,갈색,2018,5,경북-경주-2021-01261,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231171291.jpg,종료(반환),M,N,[Table],경주동물사랑보호센터,010-3841-6303,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,999,1,8309,0
447505202101449 ,http://www.animal.go.kr/files/shelter/2021/12/202112310912277_s.jpg,2021-12-31,경주시 원효로114 1층,[고양이] 믹스묘,삼색이,2021,0.7,경북-경주-2021-01260,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112310912277.jpg,종료(입양),F,N,[Table],경주동물사랑보호센터,010-3841-6303,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,999,1,8309,0
447502202102520 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512339_s.jpg,2021-12-31,경상북도 포항시 북구 흥해읍 용금길11번길 43,[개] 믹스견,황백흑,2021,2.5,경북-포항-2021-01468,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512339.jpg,종료(안락사),M,N,[Table],영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시,이형석,054-270-3368,,999,1,8309,0
447502202102519 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512434_s.jpg,2021-12-31,경상북도 포항시 북구 흥해읍 용금길11번길 43,[개] 믹스견,황백흑,2021,2.2,경북-포항-2021-01467,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512434.jpg,종료(안락사),F,N,[Table],영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시,이형석,054-270-3368,,999,1,8309,0
